## Sat May 10 03:14:27 2025
## emapper-2.1.12
## /emapper_web_jobs/home/emapper/miniforge3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_a8n94ccl --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_a8n94ccl --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_a8n94ccl/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
g1845	4081.Solyc01g007640.2.1	0.0	4256.0	2CMQD@1|root,2QRDV@2759|Eukaryota,37QIN@33090|Viridiplantae,3GEA1@35493|Streptophyta,44PKI@71274|asterids	35493|Streptophyta	C	Plant protein of unknown function (DUF825)	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009509,GO:0009532,GO:0009536,GO:0009570,GO:0009575,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464	-	-	-	-	-	-	-	-	-	-	AAA,DUF825
g1869	4081.Solyc01g007640.2.1	0.0	1732.0	2CMQD@1|root,2QRDV@2759|Eukaryota,37QIN@33090|Viridiplantae,3GEA1@35493|Streptophyta,44PKI@71274|asterids	35493|Streptophyta	C	Plant protein of unknown function (DUF825)	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009509,GO:0009532,GO:0009536,GO:0009570,GO:0009575,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464	-	-	-	-	-	-	-	-	-	-	AAA,DUF825
g1919	4081.Solyc01g007640.2.1	0.0	2097.0	2CMQD@1|root,2QRDV@2759|Eukaryota,37QIN@33090|Viridiplantae,3GEA1@35493|Streptophyta,44PKI@71274|asterids	35493|Streptophyta	C	Plant protein of unknown function (DUF825)	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009509,GO:0009532,GO:0009536,GO:0009570,GO:0009575,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464	-	-	-	-	-	-	-	-	-	-	AAA,DUF825
g1976	4081.Solyc11g021290.1.1	1.29e-21	90.9	28JZI@1|root,2QSDY@2759|Eukaryota,37J4T@33090|Viridiplantae,3GC2Z@35493|Streptophyta,44TP6@71274|asterids	35493|Streptophyta	U	Ycf1	ycf1	GO:0003674,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006810,GO:0008104,GO:0008150,GO:0008565,GO:0009507,GO:0009526,GO:0009528,GO:0009536,GO:0009706,GO:0009941,GO:0015031,GO:0015833,GO:0016020,GO:0019866,GO:0031090,GO:0031967,GO:0031969,GO:0031975,GO:0033036,GO:0042170,GO:0042886,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0045184,GO:0051179,GO:0051234,GO:0071702,GO:0071705	-	-	-	-	-	-	-	-	-	-	Ycf1
g2004	4081.Solyc01g007640.2.1	0.0	3522.0	2CMQD@1|root,2QRDV@2759|Eukaryota,37QIN@33090|Viridiplantae,3GEA1@35493|Streptophyta,44PKI@71274|asterids	35493|Streptophyta	C	Plant protein of unknown function (DUF825)	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009509,GO:0009532,GO:0009536,GO:0009570,GO:0009575,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464	-	-	-	-	-	-	-	-	-	-	AAA,DUF825
g2039	4098.XP_009605154.1	0.0	2487.0	COG1112@1|root,KOG1801@2759|Eukaryota,37RMF@33090|Viridiplantae,3G7ST@35493|Streptophyta,44N2P@71274|asterids	35493|Streptophyta	L	superfamily. Protein	-	-	-	ko:K10706	-	-	-	-	ko00000,ko01000,ko03021	-	-	-	AAA_11,AAA_12,AAA_19,UvrD-helicase
g2320	4081.Solyc01g007640.2.1	0.0	4240.0	2CMQD@1|root,2QRDV@2759|Eukaryota,37QIN@33090|Viridiplantae,3GEA1@35493|Streptophyta,44PKI@71274|asterids	35493|Streptophyta	C	Plant protein of unknown function (DUF825)	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009509,GO:0009532,GO:0009536,GO:0009570,GO:0009575,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464	-	-	-	-	-	-	-	-	-	-	AAA,DUF825
g2332	4081.Solyc01g007640.2.1	0.0	4256.0	2CMQD@1|root,2QRDV@2759|Eukaryota,37QIN@33090|Viridiplantae,3GEA1@35493|Streptophyta,44PKI@71274|asterids	35493|Streptophyta	C	Plant protein of unknown function (DUF825)	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009509,GO:0009532,GO:0009536,GO:0009570,GO:0009575,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464	-	-	-	-	-	-	-	-	-	-	AAA,DUF825
g2337	4572.TRIUR3_00079-P1	0.0	2257.0	COG0086@1|root,2QPYA@2759|Eukaryota,37HSD@33090|Viridiplantae,3GDVE@35493|Streptophyta,3KV60@4447|Liliopsida,3I5C8@38820|Poales	35493|Streptophyta	K	DNA-directed RNA polymerase	rpoC2	GO:0000428,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009536,GO:0030880,GO:0032991,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0061695,GO:1902494,GO:1990234	2.7.7.6	ko:K03046	ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020	M00183	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400	-	-	-	RNA_pol_Rpb1_3,RNA_pol_Rpb1_4,RNA_pol_Rpb1_5
g2372	4081.Solyc01g007640.2.1	0.0	4256.0	2CMQD@1|root,2QRDV@2759|Eukaryota,37QIN@33090|Viridiplantae,3GEA1@35493|Streptophyta,44PKI@71274|asterids	35493|Streptophyta	C	Plant protein of unknown function (DUF825)	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009509,GO:0009532,GO:0009536,GO:0009570,GO:0009575,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464	-	-	-	-	-	-	-	-	-	-	AAA,DUF825
g2405	4081.Solyc01g007640.2.1	0.0	4256.0	2CMQD@1|root,2QRDV@2759|Eukaryota,37QIN@33090|Viridiplantae,3GEA1@35493|Streptophyta,44PKI@71274|asterids	35493|Streptophyta	C	Plant protein of unknown function (DUF825)	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009509,GO:0009532,GO:0009536,GO:0009570,GO:0009575,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464	-	-	-	-	-	-	-	-	-	-	AAA,DUF825
g2430	4081.Solyc01g007640.2.1	0.0	4256.0	2CMQD@1|root,2QRDV@2759|Eukaryota,37QIN@33090|Viridiplantae,3GEA1@35493|Streptophyta,44PKI@71274|asterids	35493|Streptophyta	C	Plant protein of unknown function (DUF825)	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009509,GO:0009532,GO:0009536,GO:0009570,GO:0009575,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464	-	-	-	-	-	-	-	-	-	-	AAA,DUF825
g2586	4155.Migut.D01338.1.p	2.58e-164	460.0	COG0052@1|root,KOG0832@2759|Eukaryota,37S1B@33090|Viridiplantae,3GHIA@35493|Streptophyta,44SIK@71274|asterids	35493|Streptophyta	J	Ribosomal protein S2	rps2	GO:0000313,GO:0000314,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0005761,GO:0005763,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009507,GO:0009532,GO:0009536,GO:0009570,GO:0009987,GO:0010467,GO:0015935,GO:0016020,GO:0019538,GO:0031974,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044429,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0070013,GO:0071704,GO:0098798,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02967	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S2
g2610	4081.Solyc01g007640.2.1	0.0	4256.0	2CMQD@1|root,2QRDV@2759|Eukaryota,37QIN@33090|Viridiplantae,3GEA1@35493|Streptophyta,44PKI@71274|asterids	35493|Streptophyta	C	Plant protein of unknown function (DUF825)	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009509,GO:0009532,GO:0009536,GO:0009570,GO:0009575,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464	-	-	-	-	-	-	-	-	-	-	AAA,DUF825
g2620	4155.Migut.F01470.1.p	1.27e-218	603.0	COG1007@1|root,KOG4668@2759|Eukaryota,37KVW@33090|Viridiplantae,3GH1R@35493|Streptophyta,44UT6@71274|asterids	35493|Streptophyta	C	Proton-conducting membrane transporter	-	-	1.6.5.3	ko:K05573	ko00190,ko01100,map00190,map01100	M00145	R11945	RC00061	ko00000,ko00001,ko00002,ko01000	-	-	-	Proton_antipo_M
g2688	4081.Solyc01g007640.2.1	0.0	4256.0	2CMQD@1|root,2QRDV@2759|Eukaryota,37QIN@33090|Viridiplantae,3GEA1@35493|Streptophyta,44PKI@71274|asterids	35493|Streptophyta	C	Plant protein of unknown function (DUF825)	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009509,GO:0009532,GO:0009536,GO:0009570,GO:0009575,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464	-	-	-	-	-	-	-	-	-	-	AAA,DUF825
g2697	4081.Solyc01g007300.1.1	7.47e-163	455.0	COG0377@1|root,KOG1687@2759|Eukaryota,37QTD@33090|Viridiplantae,3GHED@35493|Streptophyta,44RGU@71274|asterids	35493|Streptophyta	C	NADH ubiquinone oxidoreductase, 20 Kd subunit	ndhK	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	1.6.5.3	ko:K05582	ko00190,ko01100,map00190,map01100	M00145	R11945	RC00061	ko00000,ko00001,ko00002,ko01000	-	-	-	Oxidored_q6
g2747	102107.XP_008224000.1	1e-254	764.0	28JZI@1|root,2QSDY@2759|Eukaryota,37J4T@33090|Viridiplantae,3GC2Z@35493|Streptophyta,4JREA@91835|fabids	35493|Streptophyta	U	Involved in protein precursor import into chloroplasts. May be part of an intermediate translocation complex acting as a protein-conducting channel at the inner envelope	ycf1	GO:0003674,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006810,GO:0008104,GO:0008150,GO:0008565,GO:0009507,GO:0009526,GO:0009528,GO:0009536,GO:0009706,GO:0009941,GO:0015031,GO:0015833,GO:0016020,GO:0019866,GO:0031090,GO:0031967,GO:0031969,GO:0031975,GO:0033036,GO:0042170,GO:0042886,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0045184,GO:0051179,GO:0051234,GO:0071702,GO:0071705	-	-	-	-	-	-	-	-	-	-	Ycf1
g2784	4572.TRIUR3_00082-P1	0.0	913.0	COG0056@1|root,KOG1353@2759|Eukaryota,37JWW@33090|Viridiplantae,3G9FP@35493|Streptophyta	35493|Streptophyta	C	ATP synthase subunit alpha	atpA	-	3.6.3.14	ko:K02111	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	3.A.2.1	-	-	ATP-synt_C,ATP-synt_ab,ATP-synt_ab_C,ATP-synt_ab_N
g2869	4081.Solyc01g007640.2.1	0.0	4256.0	2CMQD@1|root,2QRDV@2759|Eukaryota,37QIN@33090|Viridiplantae,3GEA1@35493|Streptophyta,44PKI@71274|asterids	35493|Streptophyta	C	Plant protein of unknown function (DUF825)	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009509,GO:0009532,GO:0009536,GO:0009570,GO:0009575,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464	-	-	-	-	-	-	-	-	-	-	AAA,DUF825
g2892	4081.Solyc01g007640.2.1	0.0	4256.0	2CMQD@1|root,2QRDV@2759|Eukaryota,37QIN@33090|Viridiplantae,3GEA1@35493|Streptophyta,44PKI@71274|asterids	35493|Streptophyta	C	Plant protein of unknown function (DUF825)	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009509,GO:0009532,GO:0009536,GO:0009570,GO:0009575,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464	-	-	-	-	-	-	-	-	-	-	AAA,DUF825
g2968	4081.Solyc01g111860.2.1	0.0	878.0	KOG1334@1|root,KOG1334@2759|Eukaryota,37KS6@33090|Viridiplantae,3GB52@35493|Streptophyta,44H9S@71274|asterids	35493|Streptophyta	S	DDB1- and CUL4-associated factor	-	GO:0000151,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005739,GO:0005829,GO:0031461,GO:0031974,GO:0031981,GO:0032991,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0070013,GO:0080008,GO:1902494,GO:1990234	-	ko:K11804	-	-	-	-	ko00000,ko04121	-	-	-	WD40
g3385	4113.PGSC0003DMT400066572	3.04e-247	689.0	KOG1192@1|root,KOG1192@2759|Eukaryota,37J9T@33090|Viridiplantae,3GE9Z@35493|Streptophyta,44D0E@71274|asterids	35493|Streptophyta	CG	Belongs to the UDP-glycosyltransferase family	-	-	-	-	-	-	-	-	-	-	-	-	UDPGT
g3573	4081.Solyc01g105880.2.1	1.21e-300	835.0	28MUD@1|root,2QUH3@2759|Eukaryota,37M76@33090|Viridiplantae,3G7DK@35493|Streptophyta,44NDF@71274|asterids	35493|Streptophyta	S	synthase	-	GO:0001101,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006629,GO:0006714,GO:0006720,GO:0006721,GO:0006950,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0009058,GO:0009507,GO:0009532,GO:0009536,GO:0009570,GO:0009605,GO:0009607,GO:0009611,GO:0009625,GO:0009719,GO:0009725,GO:0009753,GO:0009975,GO:0009987,GO:0010033,GO:0010333,GO:0010334,GO:0016098,GO:0016099,GO:0016106,GO:0016114,GO:0016829,GO:0016835,GO:0016838,GO:0034002,GO:0034768,GO:0042214,GO:0042221,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043692,GO:0043693,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0046246,GO:0050550,GO:0050551,GO:0050552,GO:0050896,GO:0051704,GO:0051707,GO:0051761,GO:0051762,GO:0052578,GO:0071704,GO:0080015,GO:0080027,GO:1901576,GO:1901700	4.2.3.105,4.2.3.106,4.2.3.108,4.2.3.111,4.2.3.117,4.2.3.15,4.2.3.16,4.2.3.27	ko:K07385,ko:K12467,ko:K12742,ko:K18108,ko:K19968,ko:K21925	ko00900,ko00902,ko01100,ko01110,map00900,map00902,map01100,map01110	-	R02009,R02013,R06421,R06422,R08199,R09972	RC00637,RC01512,RC02304,RC02771,RC02773	ko00000,ko00001,ko01000	-	-	-	Terpene_synth,Terpene_synth_C
g3658	4081.Solyc01g105090.2.1	5.87e-220	612.0	KOG1990@1|root,KOG1990@2759|Eukaryota,37P5Z@33090|Viridiplantae,3GCJB@35493|Streptophyta,44HK5@71274|asterids	35493|Streptophyta	L	CRS1_YhbY	-	-	-	-	-	-	-	-	-	-	-	-	CRS1_YhbY
g3816	4113.PGSC0003DMT400064038	0.0	965.0	COG4886@1|root,2QPVY@2759|Eukaryota,37SXM@33090|Viridiplantae,3GEWK@35493|Streptophyta,44F61@71274|asterids	35493|Streptophyta	T	Protein kinase domain	-	GO:0000003,GO:0003006,GO:0003674,GO:0005102,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0007275,GO:0008150,GO:0009791,GO:0009888,GO:0009908,GO:0010073,GO:0010075,GO:0016020,GO:0022414,GO:0032501,GO:0032502,GO:0033612,GO:0040008,GO:0044464,GO:0048229,GO:0048367,GO:0048437,GO:0048507,GO:0048509,GO:0048608,GO:0048638,GO:0048731,GO:0048856,GO:0050789,GO:0050793,GO:0061458,GO:0065007,GO:0071944,GO:0090567,GO:0099402	-	-	-	-	-	-	-	-	-	-	LRRNT_2,LRR_1,LRR_6,LRR_8,Pkinase,Pkinase_Tyr
g3871	4113.PGSC0003DMT400053419	0.0	1919.0	2CND2@1|root,2QVBR@2759|Eukaryota,37TAH@33090|Viridiplantae,3GHU5@35493|Streptophyta,44ND7@71274|asterids	35493|Streptophyta	S	Toll - interleukin 1 - resistance	-	-	-	-	-	-	-	-	-	-	-	-	LRR_8,NB-ARC,TIR
g3899	4113.PGSC0003DMT400047006	0.0	1094.0	2CND2@1|root,2QVBR@2759|Eukaryota,37TAH@33090|Viridiplantae,3GNJK@35493|Streptophyta,44MRD@71274|asterids	35493|Streptophyta	S	Toll - interleukin 1 - resistance	-	-	-	-	-	-	-	-	-	-	-	-	NB-ARC,TIR
g3972	4081.Solyc01g101190.2.1	0.0	1031.0	28MUD@1|root,2QUCN@2759|Eukaryota,37ICK@33090|Viridiplantae,3GA96@35493|Streptophyta,44NSE@71274|asterids	35493|Streptophyta	S	synthase	-	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005777,GO:0005911,GO:0006629,GO:0006644,GO:0006714,GO:0006720,GO:0006721,GO:0006793,GO:0006796,GO:0006950,GO:0008150,GO:0008152,GO:0008299,GO:0008300,GO:0008610,GO:0009056,GO:0009058,GO:0009395,GO:0009506,GO:0009605,GO:0009607,GO:0009611,GO:0009975,GO:0009987,GO:0010333,GO:0010334,GO:0016042,GO:0016106,GO:0016114,GO:0016115,GO:0016829,GO:0016835,GO:0016838,GO:0019637,GO:0030054,GO:0042214,GO:0042579,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044249,GO:0044255,GO:0044424,GO:0044444,GO:0044464,GO:0045338,GO:0045339,GO:0046246,GO:0046434,GO:0050896,GO:0051704,GO:0051707,GO:0051761,GO:0051762,GO:0055044,GO:0071704,GO:0080016,GO:0080017,GO:0080027,GO:1901575,GO:1901576	4.2.3.104,4.2.3.21,4.2.3.40,4.2.3.57,4.2.3.69,4.2.3.75,4.2.3.78,4.2.3.79,4.2.3.88	ko:K14182,ko:K14184,ko:K15795,ko:K15799,ko:K15803,ko:K18117	ko00909,ko01100,ko01110,map00909,map01100,map01110	-	R06523,R07648,R08373,R08541,R09614,R09620,R10598,R10599	RC01547,RC02179,RC02180,RC02425,RC02581,RC02777,RC03207,RC03208	ko00000,ko00001,ko01000	-	-	-	Terpene_synth,Terpene_synth_C
g4052	4113.PGSC0003DMT400007278	2.2e-123	384.0	KOG4197@1|root,KOG4197@2759|Eukaryota,37T08@33090|Viridiplantae,3GCH7@35493|Streptophyta,44CQW@71274|asterids	35493|Streptophyta	S	Pentatricopeptide repeat-containing protein	-	GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004518,GO:0004519,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0090305,GO:0097159,GO:1901360,GO:1901363	-	ko:K17964	-	-	-	-	ko00000,ko03029	-	-	-	PPR_1,PPR_2,PPR_3,PPR_long
g4227	4113.PGSC0003DMT400073563	0.0	949.0	COG4886@1|root,KOG0619@2759|Eukaryota,37J1Y@33090|Viridiplantae,3GFFF@35493|Streptophyta,44S3B@71274|asterids	35493|Streptophyta	S	receptor-like protein 12	-	GO:0008150,GO:0009888,GO:0010073,GO:0032501,GO:0032502,GO:0048507,GO:0048856	-	-	-	-	-	-	-	-	-	-	LRRNT_2,LRR_1,LRR_6,LRR_8
g4510	4113.PGSC0003DMT400000326	3.12e-292	805.0	28MFN@1|root,2QU8B@2759|Eukaryota,3890R@33090|Viridiplantae,3GXV8@35493|Streptophyta,44UUH@71274|asterids	35493|Streptophyta	S	Protein of unknown function (DUF1298)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1298,WES_acyltransf
g4530	4113.PGSC0003DMT400028509	5.22e-240	663.0	KOG0800@1|root,KOG0800@2759|Eukaryota,37HJH@33090|Viridiplantae,3GA88@35493|Streptophyta,44GVB@71274|asterids	35493|Streptophyta	O	RING-H2 finger protein	-	GO:0003674,GO:0003824,GO:0004842,GO:0006464,GO:0006508,GO:0006511,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0010498,GO:0016567,GO:0016740,GO:0019538,GO:0019787,GO:0019941,GO:0030163,GO:0032446,GO:0036211,GO:0043161,GO:0043170,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0051603,GO:0061630,GO:0061659,GO:0070647,GO:0071704,GO:0140096,GO:1901564,GO:1901565,GO:1901575	-	-	-	-	-	-	-	-	-	-	GUB_WAK_bind,WAK_assoc,zf-RING_2
g5036	4096.XP_009759430.1	1.37e-106	330.0	COG0666@1|root,KOG0504@2759|Eukaryota,37QKN@33090|Viridiplantae,3GDJ5@35493|Streptophyta,44EAB@71274|asterids	35493|Streptophyta	S	ankyrin repeat-containing protein	-	-	-	-	-	-	-	-	-	-	-	-	Ank,Ank_2,Ank_4,PGG
g5169	4113.PGSC0003DMT400079895	2.36e-173	495.0	COG0475@1|root,KOG1650@2759|Eukaryota,37RKP@33090|Viridiplantae,3G84R@35493|Streptophyta,44F0I@71274|asterids	35493|Streptophyta	P	Domain of unknown function (DUF966)	-	-	-	-	-	-	-	-	-	-	-	-	DUF966
g5244	4113.PGSC0003DMT400064978	6.58e-95	290.0	COG2723@1|root,KOG0626@2759|Eukaryota,37JU0@33090|Viridiplantae,3GDUF@35493|Streptophyta,44UPK@71274|asterids	35493|Streptophyta	G	Belongs to the glycosyl hydrolase 1 family	-	-	3.2.1.21	ko:K01188	ko00460,ko00500,ko00940,ko01100,ko01110,map00460,map00500,map00940,map01100,map01110	-	R00026,R02558,R02887,R02985,R03527,R04949,R04998,R10035,R10039,R10040	RC00049,RC00059,RC00171,RC00262,RC00397,RC00451,RC00714,RC00746,RC01248	ko00000,ko00001,ko01000	-	GH1	-	Glyco_hydro_1
g5321	4081.Solyc01g087050.2.1	5.56e-191	533.0	KOG1721@1|root,KOG1721@2759|Eukaryota,37PT4@33090|Viridiplantae,3G78N@35493|Streptophyta,44RP5@71274|asterids	35493|Streptophyta	S	zinc finger	-	-	-	-	-	-	-	-	-	-	-	-	zf-C2H2,zf-C2H2_4
g5499	4081.Solyc01g068360.2.1	0.0	936.0	2CMJ2@1|root,2QQH1@2759|Eukaryota,37RQJ@33090|Viridiplantae,3GBFV@35493|Streptophyta,44N39@71274|asterids	35493|Streptophyta	T	inactive leucine-rich repeat receptor-like protein kinase At3g03770	-	-	-	-	-	-	-	-	-	-	-	-	LRRNT_2,LRR_1,LRR_8,Pkinase,Pkinase_Tyr
g6328	4113.PGSC0003DMT400056220	0.0	1429.0	COG0515@1|root,KOG1187@2759|Eukaryota,37R4X@33090|Viridiplantae,3GDG8@35493|Streptophyta,44I47@71274|asterids	35493|Streptophyta	T	Carbohydrate-binding protein of the ER	-	-	-	-	-	-	-	-	-	-	-	-	Malectin_like,Pkinase_Tyr
g7658	4081.Solyc01g008640.2.1	1.9e-272	753.0	COG2124@1|root,KOG0156@2759|Eukaryota,37QA7@33090|Viridiplantae,3GDM1@35493|Streptophyta,44NI6@71274|asterids	35493|Streptophyta	Q	Cytochrome p450	-	GO:0003674,GO:0003824,GO:0004497,GO:0005575,GO:0008150,GO:0008152,GO:0009058,GO:0016020,GO:0016491,GO:0016705,GO:0016709,GO:0019748,GO:0044550,GO:0055114	1.14.13.121,1.14.14.1,1.14.14.19,1.14.14.32	ko:K00512,ko:K07418,ko:K15472	ko00140,ko00590,ko00591,ko00909,ko01100,ko01110,ko04212,ko04726,ko04750,ko04913,ko04917,ko04927,ko04934,map00140,map00590,map00591,map00909,map01100,map01110,map04212,map04726,map04750,map04913,map04917,map04927,map04934	M00109,M00110	R02211,R03783,R04852,R04853,R07042,R07043,R07044,R07045,R07046,R07048,R07050,R07051,R07052,R07055,R07056,R08517,R08518,R09576,R09577,R10073	RC00607,RC00660,RC00923,RC01184,RC01222,RC01710,RC01711,RC01723,RC01725,RC01963,RC02077,RC03044	ko00000,ko00001,ko00002,ko00199,ko01000	-	-	-	p450
g7674	4113.PGSC0003DMT400054259	1.06e-246	716.0	COG4886@1|root,KOG0619@2759|Eukaryota,37RSV@33090|Viridiplantae,3GF8S@35493|Streptophyta,44PZE@71274|asterids	35493|Streptophyta	S	Receptor-like protein 12	-	-	-	-	-	-	-	-	-	-	-	-	LRRNT_2,LRR_1,LRR_8
